date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,days_since,time_weight,importance_weight,weight
2024-06-06,Singapore,South Korea,0.0,7.0,FIFA World Cup qualification,Kallang,Singapore,False,745,0.5678420700120314,0.65,0.3690973455078204
2024-06-06,Taiwan,Oman,0.0,3.0,FIFA World Cup qualification,Taipei,Taiwan,False,745,0.5678420700120314,0.65,0.3690973455078204
2024-06-06,Kyrgyzstan,Malaysia,1.0,1.0,FIFA World Cup qualification,Bishkek,Kyrgyzstan,False,745,0.5678420700120314,0.65,0.3690973455078204
2024-06-06,Uzbekistan,Turkmenistan,3.0,1.0,FIFA World Cup qualification,Tashkent,Uzbekistan,False,745,0.5678420700120314,0.65,0.3690973455078204
2024-06-06,Hong Kong,Iran,2.0,4.0,FIFA World Cup qualification,Hong Kong,Hong Kong,False,745,0.5678420700120314,0.65,0.3690973455078204
2024-06-06,Indonesia,Iraq,0.0,2.0,FIFA World Cup qualification,Jakarta,Indonesia,False,745,0.5678420700120314,0.65,0.3690973455078204
2024-06-06,Vietnam,Philippines,3.0,2.0,FIFA World Cup qualification,Hanoi,Vietnam,False,745,0.5678420700120314,0.65,0.3690973455078204
2024-06-06,Jordan,Tajikistan,3.0,0.0,FIFA World Cup qualification,Amman,Jordan,False,745,0.5678420700120314,0.65,0.3690973455078204
2024-06-06,Pakistan,Saudi Arabia,0.0,3.0,FIFA World Cup qualification,Islamabad,Pakistan,False,745,0.5678420700120314,0.65,0.3690973455078204
2024-06-06,Nepal,United Arab Emirates,0.0,4.0,FIFA World Cup qualification,Dammam,Saudi Arabia,True,745,0.5678420700120314,0.65,0.3690973455078204
2024-06-06,Bahrain,Yemen,0.0,0.0,FIFA World Cup qualification,Riffa,Bahrain,False,745,0.5678420700120314,0.65,0.3690973455078204
2024-06-06,Bangladesh,Australia,0.0,2.0,FIFA World Cup qualification,Dhaka,Bangladesh,False,745,0.5678420700120314,0.65,0.3690973455078204
2024-06-06,Palestine,Lebanon,0.0,0.0,FIFA World Cup qualification,Doha,Qatar,True,745,0.5678420700120314,0.65,0.3690973455078204
2024-06-06,Honduras,Cuba,3.0,1.0,FIFA World Cup qualification,Tegucigalpa,Honduras,False,745,0.5678420700120314,0.65,0.3690973455078204
2024-06-06,Costa Rica,Saint Kitts and Nevis,4.0,0.0,FIFA World Cup qualification,San José,Costa Rica,False,745,0.5678420700120314,0.65,0.3690973455078204
2024-06-06,Haiti,Saint Lucia,2.0,1.0,FIFA World Cup qualification,Bridgetown,Barbados,True,745,0.5678420700120314,0.65,0.3690973455078204
2024-06-06,Panama,Guyana,2.0,0.0,FIFA World Cup qualification,Panama City,Panama,False,745,0.5678420700120314,0.65,0.3690973455078204
2024-06-06,Jamaica,Dominican Republic,1.0,0.0,FIFA World Cup qualification,Kingston,Jamaica,False,745,0.5678420700120314,0.65,0.3690973455078204
2024-06-06,El Salvador,Puerto Rico,0.0,0.0,FIFA World Cup qualification,San Salvador,El Salvador,False,745,0.5678420700120314,0.65,0.3690973455078204
2024-06-07,Albania,Azerbaijan,3.0,1.0,Friendly,Szombathely,Hungary,True,744,0.568273574295744,0.15,0.0852410361443616
2024-06-07,Armenia,Kazakhstan,2.0,1.0,Friendly,Yerevan,Armenia,False,744,0.568273574295744,0.15,0.0852410361443616
2024-06-07,Belarus,Russia,0.0,4.0,Friendly,Minsk,Belarus,False,744,0.568273574295744,0.15,0.0852410361443616
2024-06-07,Cambodia,Mongolia,2.0,0.0,Friendly,Phnom Penh,Cambodia,False,744,0.568273574295744,0.15,0.0852410361443616
2024-06-07,Czech Republic,Malta,7.0,1.0,Friendly,Grödig,Austria,True,744,0.568273574295744,0.15,0.0852410361443616
2024-06-07,England,Iceland,0.0,1.0,Friendly,London,England,False,744,0.568273574295744,0.15,0.0852410361443616
2024-06-07,Germany,Greece,2.0,1.0,Friendly,Mönchengladbach,Germany,False,744,0.568273574295744,0.15,0.0852410361443616
2024-06-07,Peru,Paraguay,0.0,0.0,Friendly,Lima,Peru,False,744,0.568273574295744,0.15,0.0852410361443616
2024-06-07,Poland,Ukraine,3.0,1.0,Friendly,Warsaw,Poland,False,744,0.568273574295744,0.15,0.0852410361443616
2024-06-07,Romania,Liechtenstein,0.0,0.0,Friendly,Bucharest,Romania,False,744,0.568273574295744,0.15,0.0852410361443616
2024-06-07,Scotland,Finland,2.0,2.0,Friendly,Glasgow,Scotland,False,744,0.568273574295744,0.15,0.0852410361443616
2024-06-07,Zimbabwe,Lesotho,0.0,2.0,FIFA World Cup qualification,Johannesburg,South Africa,True,744,0.568273574295744,0.65,0.3693778232922336
2024-06-07,Nigeria,South Africa,1.0,1.0,FIFA World Cup qualification,Uyo,Nigeria,False,744,0.568273574295744,0.65,0.3693778232922336
2024-06-07,Angola,Eswatini,1.0,0.0,FIFA World Cup qualification,Luanda,Angola,False,744,0.568273574295744,0.65,0.3693778232922336
2024-06-07,Morocco,Zambia,2.0,1.0,FIFA World Cup qualification,Agadir,Morocco,False,744,0.568273574295744,0.65,0.3693778232922336
2024-06-07,Kenya,Burundi,1.0,1.0,FIFA World Cup qualification,Lilongwe,Malawi,True,744,0.568273574295744,0.65,0.3693778232922336
2024-06-07,Côte d'Ivoire,Gabon,1.0,0.0,FIFA World Cup qualification,Korhogo,Ivory Coast,False,744,0.568273574295744,0.65,0.3693778232922336
2024-06-07,Mozambique,Somalia,2.0,1.0,FIFA World Cup qualification,Maputo,Mozambique,False,744,0.568273574295744,0.65,0.3693778232922336
2024-06-07,Uganda,Botswana,1.0,0.0,FIFA World Cup qualification,Kira,Uganda,False,744,0.568273574295744,0.65,0.3693778232922336
2024-06-07,Madagascar,Comoros,2.0,1.0,FIFA World Cup qualification,Johannesburg,South Africa,True,744,0.568273574295744,0.65,0.3693778232922336
2024-06-08,Brunei Darussalam,Sri Lanka,1.0,0.0,Friendly,Bandar Seri Begawan,Brunei,False,743,0.5687054064803939,0.15,0.08530581097205908
2024-06-08,Latvia,Lithuania,0.0,2.0,Baltic Cup,Liepāja,Latvia,False,743,0.5687054064803939,0.35,0.19904689226813785
2024-06-08,Estonia,Faroe Islands,4.0,1.0,Baltic Cup,Tallinn,Estonia,False,743,0.5687054064803939,0.35,0.19904689226813785
2024-06-08,Belgium,Luxembourg,3.0,0.0,Friendly,Brussels,Belgium,False,743,0.5687054064803939,0.15,0.08530581097205908
2024-06-08,Denmark,Norway,3.0,1.0,Friendly,Brondbyvester,Denmark,False,743,0.5687054064803939,0.15,0.08530581097205908
2024-06-08,Hungary,Israel,3.0,0.0,Friendly,Debrecen,Hungary,False,743,0.5687054064803939,0.15,0.08530581097205908
2024-06-08,Mexico,Brazil,2.0,3.0,Friendly,College Station,United States,True,743,0.5687054064803939,0.15,0.08530581097205908
2024-06-08,Moldova,Cyprus,3.0,2.0,Friendly,Chișinău,Moldova,False,743,0.5687054064803939,0.15,0.08530581097205908
2024-06-08,Portugal,Croatia,1.0,2.0,Friendly,Oeiras,Portugal,False,743,0.5687054064803939,0.15,0.08530581097205908
2024-06-08,Slovenia,Bulgaria,1.0,1.0,Friendly,Ljubljana,Slovenia,False,743,0.5687054064803939,0.15,0.08530581097205908
2024-06-08,Spain,Northern Ireland,5.0,1.0,Friendly,Mallorca,Spain,False,743,0.5687054064803939,0.15,0.08530581097205908
2024-06-08,Sweden,Serbia,0.0,3.0,Friendly,Stockholm,Sweden,False,743,0.5687054064803939,0.15,0.08530581097205908
2024-06-08,Switzerland,Austria,1.0,1.0,Friendly,St. Gallen,Switzerland,False,743,0.5687054064803939,0.15,0.08530581097205908
2024-06-08,United States,Colombia,1.0,5.0,Friendly,Landover,United States,False,743,0.5687054064803939,0.15,0.08530581097205908
2024-06-08,Cameroon,Cabo Verde,4.0,1.0,FIFA World Cup qualification,Yaoundé,Cameroon,False,743,0.5687054064803939,0.65,0.36965851421225604
2024-06-08,Gambia,Seychelles,5.0,1.0,FIFA World Cup qualification,Berkane,Morocco,True,743,0.5687054064803939,0.65,0.36965851421225604
2024-06-08,Cayman Islands,Antigua and Barbuda,1.0,0.0,FIFA World Cup qualification,George Town,Cayman Islands,False,743,0.5687054064803939,0.65,0.36965851421225604
2024-06-08,Bahamas,Trinidad and Tobago,1.0,7.0,FIFA World Cup qualification,Basseterre,Saint Kitts and Nevis,True,743,0.5687054064803939,0.65,0.36965851421225604
2024-06-08,Aruba,Curaçao,0.0,2.0,FIFA World Cup qualification,Oranjestad,Aruba,False,743,0.5687054064803939,0.65,0.36965851421225604
2024-06-08,Belize,Nicaragua,0.0,4.0,FIFA World Cup qualification,Belmopan,Belize,False,743,0.5687054064803939,0.65,0.36965851421225604
2024-06-08,British Virgin Islands,Guatemala,0.0,3.0,FIFA World Cup qualification,Road Town,British Virgin Islands,False,743,0.5687054064803939,0.65,0.36965851421225604
2024-06-08,Anguilla,Suriname,0.0,4.0,FIFA World Cup qualification,The Valley,Anguilla,False,743,0.5687054064803939,0.65,0.36965851421225604
2024-06-09,Argentina,Ecuador,1.0,0.0,Friendly,Chicago,United States,True,742,0.5691375668151534,0.15,0.085370635022273
2024-06-09,France,Canada,0.0,0.0,Friendly,Bordeaux,France,False,742,0.5691375668151534,0.15,0.085370635022273
2024-06-09,Italy,Bosnia and Herzegovina,1.0,0.0,Friendly,Empoli,Italy,False,742,0.5691375668151534,0.15,0.085370635022273
2024-06-09,Montenegro,Georgia,1.0,3.0,Friendly,Podgorica,Montenegro,False,742,0.5691375668151534,0.15,0.085370635022273
2024-06-09,Slovakia,Wales,4.0,0.0,Friendly,Trnava,Slovakia,False,742,0.5691375668151534,0.15,0.085370635022273
2024-06-09,Djibouti,Ethiopia,1.0,1.0,FIFA World Cup qualification,El Jadida,Morocco,True,742,0.5691375668151534,0.65,0.36993941842984973
2024-06-09,Mauritania,Senegal,0.0,1.0,FIFA World Cup qualification,Nouakchott,Mauritania,False,742,0.5691375668151534,0.65,0.36993941842984973
2024-06-09,DR Congo,Togo,1.0,0.0,FIFA World Cup qualification,Kinshasa,DR Congo,False,742,0.5691375668151534,0.65,0.36993941842984973
2024-06-09,Sao Tome and Principe,Liberia,0.0,1.0,FIFA World Cup qualification,Oujda,Morocco,True,742,0.5691375668151534,0.65,0.36993941842984973
2024-06-09,Namibia,Tunisia,0.0,0.0,FIFA World Cup qualification,Johannesburg,South Africa,True,742,0.5691375668151534,0.65,0.36993941842984973
2024-06-09,Bermuda,Honduras,1.0,6.0,FIFA World Cup qualification,Hamilton,Bermuda,False,742,0.5691375668151534,0.65,0.36993941842984973
2024-06-09,Grenada,Costa Rica,0.0,3.0,FIFA World Cup qualification,St. George's,Grenada,False,742,0.5691375668151534,0.65,0.36993941842984973
2024-06-09,Barbados,Haiti,1.0,3.0,FIFA World Cup qualification,Bridgetown,Barbados,False,742,0.5691375668151534,0.65,0.36993941842984973
2024-06-09,Montserrat,Panama,1.0,3.0,FIFA World Cup qualification,Managua,Nicaragua,True,742,0.5691375668151534,0.65,0.36993941842984973
2024-06-09,Dominica,Jamaica,2.0,3.0,FIFA World Cup qualification,Roseau,Dominica,False,742,0.5691375668151534,0.65,0.36993941842984973
2024-06-09,Saint Vincent and the Grenadines,El Salvador,1.0,3.0,FIFA World Cup qualification,Paramaribo,Suriname,True,742,0.5691375668151534,0.65,0.36993941842984973
2024-06-10,Czech Republic,North Macedonia,2.0,1.0,Friendly,Hradec Králové,Czech Republic,False,741,0.5695700555493842,0.15,0.08543550833240764
2024-06-10,Netherlands,Iceland,4.0,0.0,Friendly,Rotterdam,Netherlands,False,741,0.5695700555493842,0.15,0.08543550833240764
2024-06-10,Poland,Turkey,2.0,1.0,Friendly,Warsaw,Poland,False,741,0.5695700555493842,0.15,0.08543550833240764
2024-06-10,Guinea-Bissau,Egypt,1.0,1.0,FIFA World Cup qualification,Bissau,Guinea-Bissau,False,741,0.5695700555493842,0.65,0.37022053610709976
2024-06-10,Burkina Faso,Sierra Leone,2.0,2.0,FIFA World Cup qualification,Bamako,Mali,True,741,0.5695700555493842,0.65,0.37022053610709976
2024-06-10,Benin,Nigeria,2.0,1.0,FIFA World Cup qualification,Abidjan,Ivory Coast,True,741,0.5695700555493842,0.65,0.37022053610709976
2024-06-10,Somalia,Botswana,1.0,3.0,FIFA World Cup qualification,Maputo,Mozambique,True,741,0.5695700555493842,0.65,0.37022053610709976
2024-06-10,Uganda,Algeria,1.0,2.0,FIFA World Cup qualification,Kira,Uganda,False,741,0.5695700555493842,0.65,0.37022053610709976
2024-06-10,Guinea,Mozambique,0.0,1.0,FIFA World Cup qualification,El Jadida,Morocco,True,741,0.5695700555493842,0.65,0.37022053610709976
2024-06-10,Equatorial Guinea,Malawi,1.0,0.0,FIFA World Cup qualification,Malabo,Equatorial Guinea,False,741,0.5695700555493842,0.65,0.37022053610709976
2024-06-10,Ghana,Central African Republic,4.0,3.0,FIFA World Cup qualification,Kumasi,Ghana,False,741,0.5695700555493842,0.65,0.37022053610709976
2024-06-11,Latvia,Faroe Islands,1.0,0.0,Baltic Cup,Liepāja,Latvia,False,740,0.5700028729326382,0.35,0.19950100552642336
2024-06-11,Lithuania,Estonia,1.0,1.0,Baltic Cup,Kaunas,Lithuania,False,740,0.5700028729326382,0.35,0.19950100552642336
2024-06-11,Brunei Darussalam,Sri Lanka,1.0,0.0,Friendly,Bandar Seri Begawan,Brunei,False,740,0.5700028729326382,0.15,0.08550043093989572
2024-06-11,Andorra,Northern Ireland,0.0,2.0,Friendly,Murcia,Spain,True,740,0.5700028729326382,0.15,0.08550043093989572
2024-06-11,Azerbaijan,Kazakhstan,3.0,2.0,Friendly,Szombathely,Hungary,True,740,0.5700028729326382,0.15,0.08550043093989572
2024-06-11,Chile,Paraguay,3.0,0.0,Friendly,Santiago,Chile,False,740,0.5700028729326382,0.15,0.08550043093989572
2024-06-11,Greece,Malta,2.0,0.0,Friendly,Grödig,Austria,True,740,0.5700028729326382,0.15,0.08550043093989572
2024-06-11,Israel,Belarus,4.0,0.0,Friendly,Budapest,Hungary,True,740,0.5700028729326382,0.15,0.08550043093989572
2024-06-11,Moldova,Ukraine,0.0,4.0,Friendly,Chișinău,Moldova,False,740,0.5700028729326382,0.15,0.08550043093989572
2024-06-11,Mongolia,Cambodia,2.0,1.0,Friendly,Ulaanbaatar,Mongolia,False,740,0.5700028729326382,0.15,0.08550043093989572
2024-06-11,Portugal,Republic of Ireland,3.0,0.0,Friendly,Aveiro,Portugal,False,740,0.5700028729326382,0.15,0.08550043093989572
2024-06-11,San Marino,Cyprus,1.0,4.0,Friendly,Serravalle,San Marino,False,740,0.5700028729326382,0.15,0.08550043093989572
2024-06-11,South Sudan,Sudan,0.0,3.0,FIFA World Cup qualification,Juba,South Sudan,False,740,0.5700028729326382,0.65,0.3705018674062148
2024-06-11,Lesotho,Rwanda,0.0,1.0,FIFA World Cup qualification,Durban,South Africa,True,740,0.5700028729326382,0.65,0.3705018674062148
2024-06-11,South Africa,Zimbabwe,3.0,1.0,FIFA World Cup qualification,Bloemfontein,South Africa,False,740,0.5700028729326382,0.65,0.3705018674062148
2024-06-11,Cabo Verde,Libya,1.0,0.0,FIFA World Cup qualification,Praia,Cape Verde,False,740,0.5700028729326382,0.65,0.3705018674062148
2024-06-11,Mauritius,Eswatini,2.0,1.0,FIFA World Cup qualification,Saint Pierre,Mauritius,False,740,0.5700028729326382,0.65,0.3705018674062148
2024-06-11,Angola,Cameroon,1.0,1.0,FIFA World Cup qualification,Luanda,Angola,False,740,0.5700028729326382,0.65,0.3705018674062148
2024-06-11,Zambia,Tanzania,0.0,1.0,FIFA World Cup qualification,Ndola,Zambia,False,740,0.5700028729326382,0.65,0.3705018674062148
2024-06-11,Morocco,Republic of Congo,6.0,0.0,FIFA World Cup qualification,Agadir,Morocco,False,740,0.5700028729326382,0.65,0.3705018674062148
2024-06-11,Kenya,Côte d'Ivoire,0.0,0.0,FIFA World Cup qualification,Lilongwe,Malawi,True,740,0.5700028729326382,0.65,0.3705018674062148
2024-06-11,Gabon,Gambia,3.0,2.0,FIFA World Cup qualification,Franceville,Gabon,False,740,0.5700028729326382,0.65,0.3705018674062148
2024-06-11,Seychelles,Burundi,1.0,3.0,FIFA World Cup qualification,Berkane,Morocco,True,740,0.5700028729326382,0.65,0.3705018674062148
2024-06-11,Madagascar,Mali,0.0,0.0,FIFA World Cup qualification,Johannesburg,South Africa,True,740,0.5700028729326382,0.65,0.3705018674062148
2024-06-11,Chad,Comoros,0.0,2.0,FIFA World Cup qualification,Oujda,Morocco,True,740,0.5700028729326382,0.65,0.3705018674062148
2024-06-11,Kuwait,Afghanistan,1.0,0.0,FIFA World Cup qualification,Kuwait City,Kuwait,False,740,0.5700028729326382,0.65,0.3705018674062148
2024-06-11,Qatar,India,2.0,1.0,FIFA World Cup qualification,Al Rayyan,Qatar,False,740,0.5700028729326382,0.65,0.3705018674062148
2024-06-11,Japan,Syria,5.0,0.0,FIFA World Cup qualification,Hiroshima,Japan,False,740,0.5700028729326382,0.65,0.3705018674062148
2024-06-11,North Korea,Myanmar,4.0,1.0,FIFA World Cup qualification,Vientiane,Laos,True,740,0.5700028729326382,0.65,0.3705018674062148
2024-06-11,Thailand,Singapore,3.0,1.0,FIFA World Cup qualification,Bangkok,Thailand,False,740,0.5700028729326382,0.65,0.3705018674062148
2024-06-11,South Korea,China,1.0,0.0,FIFA World Cup qualification,Seoul,South Korea,False,740,0.5700028729326382,0.65,0.3705018674062148
2024-06-11,Oman,Kyrgyzstan,1.0,1.0,FIFA World Cup qualification,Muscat,Oman,False,740,0.5700028729326382,0.65,0.3705018674062148
2024-06-11,Malaysia,Taiwan,3.0,1.0,FIFA World Cup qualification,Kuala Lumpur,Malaysia,False,740,0.5700028729326382,0.65,0.3705018674062148
2024-06-11,Turkmenistan,Hong Kong,0.0,0.0,FIFA World Cup qualification,Ashgabat,Turkmenistan,False,740,0.5700028729326382,0.65,0.3705018674062148
2024-06-11,Iran,Uzbekistan,0.0,0.0,FIFA World Cup qualification,Tehran,Iran,False,740,0.5700028729326382,0.65,0.3705018674062148
2024-06-11,Indonesia,Philippines,2.0,0.0,FIFA World Cup qualification,Jakarta,Indonesia,False,740,0.5700028729326382,0.65,0.3705018674062148
2024-06-11,Iraq,Vietnam,3.0,1.0,FIFA World Cup qualification,Basra,Iraq,False,740,0.5700028729326382,0.65,0.3705018674062148
2024-06-11,Tajikistan,Pakistan,3.0,0.0,FIFA World Cup qualification,Dushanbe,Tajikistan,False,740,0.5700028729326382,0.65,0.3705018674062148
2024-06-11,Saudi Arabia,Jordan,1.0,2.0,FIFA World Cup qualification,Riyadh,Saudi Arabia,False,740,0.5700028729326382,0.65,0.3705018674062148
2024-06-11,United Arab Emirates,Bahrain,1.0,1.0,FIFA World Cup qualification,Dubai,United Arab Emirates,False,740,0.5700028729326382,0.65,0.3705018674062148
2024-06-11,Yemen,Nepal,2.0,2.0,FIFA World Cup qualification,Dammam,Saudi Arabia,True,740,0.5700028729326382,0.65,0.3705018674062148
2024-06-11,Lebanon,Bangladesh,4.0,0.0,FIFA World Cup qualification,Al Rayyan,Qatar,True,740,0.5700028729326382,0.65,0.3705018674062148
2024-06-11,Australia,Palestine,5.0,0.0,FIFA World Cup qualification,Perth,Australia,False,740,0.5700028729326382,0.65,0.3705018674062148
2024-06-11,Cuba,Cayman Islands,3.0,0.0,FIFA World Cup qualification,Santiago de Cuba,Cuba,False,740,0.5700028729326382,0.65,0.3705018674062148
2024-06-11,Saint Kitts and Nevis,Bahamas,1.0,0.0,FIFA World Cup qualification,Basseterre,Saint Kitts and Nevis,False,740,0.5700028729326382,0.65,0.3705018674062148
2024-06-11,Saint Lucia,Aruba,2.0,2.0,FIFA World Cup qualification,Bridgetown,Barbados,True,740,0.5700028729326382,0.65,0.3705018674062148
2024-06-11,Guyana,Belize,3.0,1.0,FIFA World Cup qualification,Bridgetown,Barbados,True,740,0.5700028729326382,0.65,0.3705018674062148
2024-06-11,Dominican Republic,British Virgin Islands,4.0,0.0,FIFA World Cup qualification,San Cristóbal,Dominican Republic,False,740,0.5700028729326382,0.65,0.3705018674062148
2024-06-11,Puerto Rico,Anguilla,8.0,0.0,FIFA World Cup qualification,Bayamón,Puerto Rico,False,740,0.5700028729326382,0.65,0.3705018674062148
2024-06-12,Ecuador,Bolivia,3.0,1.0,Friendly,Chester,United States,True,739,0.5704360192146559,0.15,0.08556540288219838
2024-06-12,United States,Brazil,1.0,1.0,Friendly,Orlando,United States,False,739,0.5704360192146559,0.15,0.08556540288219838
2024-06-14,Germany,Scotland,5.0,1.0,UEFA Euro,Munich,Germany,False,737,0.5713032994748966,1.0,0.5713032994748966
2024-06-14,Argentina,Guatemala,4.0,1.0,Friendly,Landover,United States,True,737,0.5713032994748966,0.15,0.08569549492123447
2024-06-14,El Salvador,Peru,0.0,1.0,Friendly,Philadelphia,United States,True,737,0.5713032994748966,0.15,0.08569549492123447
2024-06-15,Hungary,Switzerland,1.0,3.0,UEFA Euro,Cologne,Germany,True,736,0.5717374339535508,1.0,0.5717374339535508
2024-06-15,Spain,Croatia,3.0,0.0,UEFA Euro,Berlin,Germany,True,736,0.5717374339535508,1.0,0.5717374339535508
2024-06-15,Italy,Albania,2.0,1.0,UEFA Euro,Dortmund,Germany,True,736,0.5717374339535508,1.0,0.5717374339535508
2024-06-15,Colombia,Bolivia,3.0,0.0,Friendly,Denver,United States,True,736,0.5717374339535508,0.15,0.08576061509303262
2024-06-15,Vanuatu,Solomon Islands,1.0,0.0,Oceania Nations Cup,Port Vila,Vanuatu,False,736,0.5717374339535508,1.0,0.5717374339535508
2024-06-16,Ecuador,Honduras,2.0,1.0,Friendly,Hartford,United States,True,735,0.5721718983318324,0.15,0.08582578474977486
2024-06-16,Slovenia,Denmark,1.0,1.0,UEFA Euro,Stuttgart,Germany,True,735,0.5721718983318324,1.0,0.5721718983318324
2024-06-16,Serbia,England,0.0,1.0,UEFA Euro,Gelsenkirchen,Germany,True,735,0.5721718983318324,1.0,0.5721718983318324
2024-06-16,Poland,Netherlands,1.0,2.0,UEFA Euro,Hamburg,Germany,True,735,0.5721718983318324,1.0,0.5721718983318324
2024-06-16,Panama,Paraguay,0.0,1.0,Friendly,Panama City,Panama,False,735,0.5721718983318324,0.15,0.08582578474977486
2024-06-16,Tahiti,Samoa,2.0,0.0,Oceania Nations Cup,Suva,Fiji,True,735,0.5721718983318324,1.0,0.5721718983318324
2024-06-16,Fiji,Papua New Guinea,5.0,1.0,Oceania Nations Cup,Suva,Fiji,False,735,0.5721718983318324,1.0,0.5721718983318324
2024-06-17,Austria,France,0.0,1.0,UEFA Euro,Düsseldorf,Germany,True,734,0.5726066928604325,1.0,0.5726066928604325
2024-06-17,Romania,Ukraine,3.0,0.0,UEFA Euro,Munich,Germany,True,734,0.5726066928604325,1.0,0.5726066928604325
2024-06-17,Belgium,Slovakia,0.0,1.0,UEFA Euro,Frankfurt,Germany,True,734,0.5726066928604325,1.0,0.5726066928604325
2024-06-18,Turkey,Georgia,3.0,1.0,UEFA Euro,Dortmund,Germany,True,733,0.5730418177902332,1.0,0.5730418177902332
2024-06-18,Portugal,Czech Republic,2.0,1.0,UEFA Euro,Leipzig,Germany,True,733,0.5730418177902332,1.0,0.5730418177902332
2024-06-18,New Zealand,Solomon Islands,3.0,0.0,Oceania Nations Cup,Port Vila,Vanuatu,True,733,0.5730418177902332,1.0,0.5730418177902332
2024-06-19,Germany,Hungary,2.0,0.0,UEFA Euro,Stuttgart,Germany,False,732,0.5734772733723069,1.0,0.5734772733723069
2024-06-19,Scotland,Switzerland,1.0,1.0,UEFA Euro,Cologne,Germany,True,732,0.5734772733723069,1.0,0.5734772733723069
2024-06-19,Croatia,Albania,2.0,2.0,UEFA Euro,Hamburg,Germany,True,732,0.5734772733723069,1.0,0.5734772733723069
2024-06-19,Papua New Guinea,Tahiti,1.0,1.0,Oceania Nations Cup,Suva,Fiji,True,732,0.5734772733723069,1.0,0.5734772733723069
2024-06-19,Fiji,Samoa,9.0,1.0,Oceania Nations Cup,Suva,Fiji,False,732,0.5734772733723069,1.0,0.5734772733723069
2024-06-20,Spain,Italy,1.0,0.0,UEFA Euro,Gelsenkirchen,Germany,True,731,0.573913059857917,1.0,0.573913059857917
2024-06-20,Slovenia,Serbia,1.0,1.0,UEFA Euro,Munich,Germany,True,731,0.573913059857917,1.0,0.573913059857917
2024-06-20,Denmark,England,1.0,1.0,UEFA Euro,Frankfurt,Germany,True,731,0.573913059857917,1.0,0.573913059857917
2024-06-20,Argentina,Canada,2.0,0.0,Copa América,Atlanta,United States,True,731,0.573913059857917,1.0,0.573913059857917
2024-06-21,Poland,Austria,1.0,3.0,UEFA Euro,Berlin,Germany,True,730,0.5743491774985175,1.0,0.5743491774985175
2024-06-21,Netherlands,France,0.0,0.0,UEFA Euro,Leipzig,Germany,True,730,0.5743491774985175,1.0,0.5743491774985175
2024-06-21,Slovakia,Ukraine,1.0,2.0,UEFA Euro,Düsseldorf,Germany,True,730,0.5743491774985175,1.0,0.5743491774985175
2024-06-21,Vanuatu,New Zealand,0.0,4.0,Oceania Nations Cup,Port Vila,Vanuatu,False,730,0.5743491774985175,1.0,0.5743491774985175
2024-06-21,Peru,Chile,0.0,0.0,Copa América,Arlington,United States,True,730,0.5743491774985175,1.0,0.5743491774985175
2024-06-22,Belgium,Romania,2.0,0.0,UEFA Euro,Cologne,Germany,True,729,0.5747856265457539,1.0,0.5747856265457539
2024-06-22,Georgia,Czech Republic,1.0,1.0,UEFA Euro,Hamburg,Germany,True,729,0.5747856265457539,1.0,0.5747856265457539
2024-06-22,Turkey,Portugal,0.0,3.0,UEFA Euro,Dortmund,Germany,True,729,0.5747856265457539,1.0,0.5747856265457539
2024-06-22,Samoa,Papua New Guinea,1.0,2.0,Oceania Nations Cup,Suva,Fiji,True,729,0.5747856265457539,1.0,0.5747856265457539
2024-06-22,Fiji,Tahiti,1.0,0.0,Oceania Nations Cup,Suva,Fiji,False,729,0.5747856265457539,1.0,0.5747856265457539
2024-06-22,Ecuador,Venezuela,1.0,2.0,Copa América,Santa Clara,United States,True,729,0.5747856265457539,1.0,0.5747856265457539
2024-06-22,Mexico,Jamaica,1.0,0.0,Copa América,Houston,United States,True,729,0.5747856265457539,1.0,0.5747856265457539
2024-06-23,Germany,Switzerland,1.0,1.0,UEFA Euro,Frankfurt,Germany,False,728,0.5752224072514628,1.0,0.5752224072514628
2024-06-23,Scotland,Hungary,0.0,1.0,UEFA Euro,Stuttgart,Germany,True,728,0.5752224072514628,1.0,0.5752224072514628
2024-06-23,United States,Bolivia,2.0,0.0,Copa América,Arlington,United States,False,728,0.5752224072514628,1.0,0.5752224072514628
2024-06-23,Uruguay,Panama,3.0,1.0,Copa América,Miami Gardens,United States,True,728,0.5752224072514628,1.0,0.5752224072514628
2024-06-24,Albania,Spain,0.0,1.0,UEFA Euro,Düsseldorf,Germany,True,727,0.5756595198676718,1.0,0.5756595198676718
2024-06-24,Croatia,Italy,1.0,1.0,UEFA Euro,Leipzig,Germany,True,727,0.5756595198676718,1.0,0.5756595198676718
2024-06-24,Colombia,Paraguay,2.0,1.0,Copa América,Houston,United States,True,727,0.5756595198676718,1.0,0.5756595198676718
2024-06-24,Brazil,Costa Rica,0.0,0.0,Copa América,Inglewood,United States,True,727,0.5756595198676718,1.0,0.5756595198676718
2024-06-25,England,Slovenia,0.0,0.0,UEFA Euro,Cologne,Germany,True,726,0.5760969646466008,1.0,0.5760969646466008
2024-06-25,Denmark,Serbia,0.0,0.0,UEFA Euro,Munich,Germany,True,726,0.5760969646466008,1.0,0.5760969646466008
2024-06-25,Netherlands,Austria,2.0,3.0,UEFA Euro,Berlin,Germany,True,726,0.5760969646466008,1.0,0.5760969646466008
